trip_id,started_at,ended_at,start_station_name,end_station_name,bike_id,user_type,user_birth_year,price
103064,2025-04-28 11:06:33,2025-04-28 11:17:46,Central Station,Central Station,1238,member,1994,0.00
103065,2025-04-28 13:12:22,2025-04-28 13:22:16,Merchant Hall,Meridian Tower,1250,member,1984,0.00
103066,2025-04-28 13:46:41,2025-04-28 14:29:47,Old Town Square,Old Town Square,1171,casual,1991,7.60
103067,2025-04-28 14:02:13,2025-04-28 14:32:49,Pier 12,Old Mill Crossing,1241,Casual,1978,5.65
103068,2025-04-28 14:08:50,2025-04-28 15:24:18,Floodgate Road,Floodgate Road,1078,casual,1991,12.40
103069,2025-04-28 14:09:00,2025-04-28 14:11:23,Old Town Square,Cobbler's Row,1237,Member,1972,0.00
103070,2025-04-28 14:59:13,2025-04-28 15:11:40,Central Station,Cobbler's Row,1026,member,1960,0.00
103071,2025-04-28 15:19:07,2025-04-28 15:47:20,Observatory Hill,Northgate Transit Hub,1098,Casual,1973,5.35
103072,2025-04-28 15:34:30,2025-04-28 15:42:10,Athletics Center,Old Town Square,1215,member,1993,0.00
103073,2025-04-28 15:46:41,2025-04-28 15:55:29,Old Mill Crossing,Old Town Square,1131,member,1992,0.00
103074,2025-04-28 17:04:56,2025-04-28 17:23:15,Old Town Square,Cedar Park Loop,1155,casual,1976,3.85
103075,2025-04-28 17:14:51,2025-04-28 17:26:33,Old Town Square,Steelworks Gate,1209,member,2003,0.00
103076,2025-04-28 17:36:06,2025-04-28 17:46:42,Gasometer Park,Gasometer Park,1047,member,2002,0.00
103077,2025-04-28 17:38:02,2025-04-28 17:59:54,Westfield Green,Cobbler's Row,1080,casual,1989,4.30
103078,2025-04-28 17:45:47,2025-04-28 17:55:38,Grand & 3rd,Riverside Walk,1209,member,1975,0.00
103079,2025-04-28 17:46:21,2025-04-28 18:23:53,Old Town Square,Student Commons,1085,casual,1991,6.70
103080,2025-04-28 18:08:32,2025-04-28 18:24:46,Athletics Center,Observatory Hill,1224,member,1986,0.00
103081,2025-04-28 18:13:15,2025-04-28 18:39:12,Observatory Hill,Fountain Court,1217,casual,1965,4.90
103082,2025-04-28 18:18:39,2025-04-28 18:28:53,Old Town Square,Tannery Yard,1025,member,,0.00
103083,2025-04-28 18:51:17,2025-04-28 18:56:09,Central Station,Cedar Park Loop,1197,Member,1991,0.00
103084,2025-04-28 19:04:12,2025-04-28 19:13:24,Pier 12,Summit Ridge,1144,Member,1979,0.00
103085,2025-04-28 20:38:26,2025-04-28 20:47:29,City Hall,Pier 12,1197,member,1969,0.00
103086,2025-04-28 21:25:30,2025-04-28 21:37:14,Athletics Center,Old Town Square,1192,member,1972,0.00
103087,2025-04-28 22:29:46,2025-04-28 22:33:44,Botanic Gardens,Opera House,1141,member,1965,0.00
103088,2025-04-29 00:01:53,2025-04-29 00:27:47,Westfield Green,Grand & 3rd,1185,member,1979,0.00
103089,2025-04-29 00:41:22,2025-04-29 01:26:28,Ferry Meadow,Steelworks Gate,1045,casual,1989,7.90
103090,2025-04-29 04:11:03,2025-04-29 04:31:46,Gasometer Park,Science Quad,1136,member,1976,0.00
103091,2025-04-29 05:21:29,2025-04-29 06:47:08,Cedar Park Loop,Northgate Transit Hub,1183,casual,1986,13.90
103092,2025-04-29 06:00:55,2025-04-29 06:18:51,Aurora & 22nd,Aurora & 22nd,1246,member,1982,0.00
103093,2025-04-29 06:34:46,2025-04-29 06:48:18,Northgate Transit Hub,Union Plaza,1038,member,1961,0.00
103094,2025-04-29 06:46:08,2025-04-29 06:58:27,Central Station,Botanic Gardens,1120,MEMBER,1967,0.00
103095,2025-04-29 06:59:24,2025-04-29 07:22:14,riverside walk,Riverside Walk,1079,casual,1977,4.45
103096,2025-04-29 07:27:54,2025-04-29 07:38:50,Student Commons,Old Town Square,1066,member,1999,0.00
103097,2025-04-29 08:06:22,2025-04-29 08:18:25,Opera House,Pier 12,1108,member,2000,0.00
103098,2025-04-29 08:28:47,2025-04-29 08:42:22,Old Mill Crossing,Grand & 9th ,1248,member,1981,0.00
103099,2025-04-29 08:29:35,2025-04-29 08:52:49,Central Station,Old Mill Crossing,1111,member,1973,0.00
103100,2025-04-29 08:51:48,2025-04-29 09:04:03,Grand & 3rd,City Hall,1219,member,1983,0.00
103100,2025-04-29 08:51:48,2025-04-29 09:04:03,Grand & 3rd,City Hall,1219,member,1983,0.00
103101,2025-04-29 09:11:05,2025-04-29 09:39:57,Cedar Park Loop,Sunset Boulevard,1123,casual,1997,5.35
103102,2025-04-29 09:24:56,2025-04-29 10:15:06,Student Commons,Gasometer Park,1110,casual,2006,8.65
103103,2025-04-29 09:43:59,2025-04-29 09:50:34,Riverside Walk,Grand & 9th,1024,member,1996,0.00
103104,2025-04-29 11:53:39,2025-04-29 12:05:07,Fountain Court,Fountain Court,1206,member,1971,0.00
103105,2025-04-29 12:07:56,2025-04-29 12:34:18,Kayak Launch,Northgate Transit Hub,1035,casual,1992,5.05
103106,2025-04-29 12:07:57,2025-04-29 13:22:37,Summit Ridge,Orchard Lane,1130,casual,1967,12.25
103107,2025-04-29 12:09:45,2025-04-29 12:16:59,Science Quad,Science Quad ,1179,member,1987,0.00
103108,2025-04-29 12:19:42,2025-04-29 12:28:45,Northgate Mall,Cobbler's Row,1248,casual,1988,2.50
103109,2025-04-29 12:24:55,2025-04-29 12:35:43,King's Cross Lane,Opera House,1013,member,1980,0.00
103110,2025-04-29 12:28:34,2025-04-29 12:37:24,Grand & 9th,Maple Grove,1174,member,1992,0.00
103111,2025-04-29 12:57:17,2025-04-29 13:16:17,Maple Grove,Aurora & 22nd ,1221,member,1971,0.00
103112,2025-04-29 13:18:12,2025-04-29 13:53:52,Summit Ridge,Gasometer Park,1049,Casual,1988,6.40
103113,2025-04-29 14:19:44,2025-04-29 14:25:47,Kayak Launch,Old Town Square,1233,member,1974,0.00
103114,2025-04-29 14:42:36,2025-04-29 14:55:05,Old Mill Crossing,Old Town Square,1140,member,1988,0.00
103115,2025-04-29 15:20:12,2025-04-29 15:31:00,Old Town Square,Observatory Hill,1012,casual,2002,2.65
103116,2025-04-29 15:53:20,2025-04-29 16:01:47,Harbor East,Gasometer Park,1034,casual,1982,2.35
103117,2025-04-29 16:16:08,2025-04-29 16:24:15,Botanic Gardens,Central Station,1183,member,1994,0.00
103118,2025-04-29 16:45:58,2025-04-29 16:51:44,Merchant Hall,KING'S CROSS LANE,1024,member,1991,0.00
103119,2025-04-29 17:08:28,2025-04-29 17:19:37,Old Mill Crossing,Steelworks Gate,1208,casual,1978,2.80
103120,2025-04-29 17:10:54,2025-04-29 17:31:42,Old Town Square ,Central Station,1085,member,1980,0.00
103121,2025-04-29 17:15:44,2025-04-29 17:47:14,Gasometer Park,CITY HALL,1197,casual,1982,5.80
103122,2025-04-29 17:16:15,2025-04-29 17:29:17,Central Station,Gasometer Park,1206,member,1986,0.00
103123,2025-04-29 17:53:55,2025-04-29 18:08:01,Rosemont & 5th,Marina Green,1049,member,1980,0.00
103124,2025-04-29 17:57:55,2025-04-29 19:33:53,Library Mall,Harbor West,1174,casual,1973,15.40
103125,2025-04-29 18:25:15,2025-04-29 18:40:34,Kayak Launch,Gasometer Park,1024,casual,1969,34.00
103126,2025-04-29 19:16:28,2025-04-29 19:29:23,athletics center,Old Mill Crossing,1011,member,1976,0.00
103127,2025-04-29 19:46:16,2025-04-29 19:54:41,Northgate Transit Hub,Harbor East,1052,member,1972,0.00
103128,2025-04-29 19:46:21,2025-04-29 19:58:10,Pier 12,Seawall Promenade,1246,member,1992,0.00
103129,2025-04-29 19:59:50,2025-04-29 20:11:39,Cedar Park Loop,Birchwood Terrace,1145,member,1981,0.00
103130,2025-04-29 20:15:43,2025-04-29 20:31:15,University Gate,Central Station,1202,casual,2002,3.40
103131,2025-04-29 23:06:22,2025-04-29 23:13:45,Athletics Center,Athletics Center,1152,member,1994,0.00
103132,2025-04-30 01:11:33,2025-04-30 01:39:18,Old Mill Crossing,Gasometer Park,1248,casual,1997,5.20
103133,2025-04-30 05:30:23,2025-04-30 05:38:00,Aurora & 22nd,Central Station,1107,member,1991,0.00
103134,2025-04-30 06:17:52,2025-04-30 06:31:38,Opera House,Northgate Mall,1237,member,1972,0.00
103135,2025-04-30 06:57:18,2025-04-30 07:06:40,Student Commons,Meridian Tower,1193,member,2001,0.00
103136,2025-04-30 07:03:14,2025-04-30 07:13:10,Central Station,Dockside Market,1227,casual,1988,2.50
103137,2025-04-30 07:21:08,2025-04-30 07:31:51,Harbor West,Lighthouse Point,1111,member,1988,0.00
103138,2025-04-30 07:37:34,2025-04-30 08:41:04,Cedar Park Loop,Cedar Park Loop,1050,casual,1971,10.60
103139,2025-04-30 07:59:47,2025-04-30 08:13:53,Seawall Promenade,FERRY LANDING,1145,member,1992,0.00
103140,2025-04-30 08:18:22,2025-04-30 08:41:32,Old Town Square,Science Quad,1060,casual,1976,4.60
103141,2025-04-30 08:32:12,2025-04-30 08:43:46,Central Station,Central Station,1149,member,1979,0.00
103142,2025-04-30 08:57:41,2025-04-30 09:07:09,City Hall,Rosemont & 5th,1031,member,1980,0.00
103143,2025-04-30 09:11:30,2025-04-30 09:21:14,Rosemont & 5th,Botanic Gardens,1114,casual,1986,2.50
103144,2025-04-30 09:21:22,2025-04-30 09:29:50,Harbor East,Harbor East,1201,casual,1990,2.35
103145,2025-04-30 09:48:22,2025-04-30 09:55:21,Grand & 3rd,Observatory Hill,1038,member,1974,0.00
103146,2025-04-30 10:23:00,2025-04-30 10:34:30,athletics center,Harbor East,1116,member,1972,0.00
103147,2025-04-30 10:37:10,2025-04-30 10:56:10,Gasometer Park,Science Quad,1222,casual,1991,3.85
103148,2025-04-30 11:11:46,2025-04-30 11:29:10,Gasometer Park,Gasometer Park,1157,casual,1999,3.70
103149,2025-04-30 11:40:03,2025-04-30 12:01:48,Central Station,Student Commons,1244,Casual,1988,4.30
103150,2025-04-30 11:53:37,2025-04-30 12:28:07,Gasometer Park,Gasometer Park,1204,member,1971,0.00
103151,2025-04-30 12:01:05,2025-04-30 12:09:06,City Hall,Harbor East,1188,member,2005,0.00
103152,2025-04-30 12:07:21,2025-04-30 12:15:42,Old Mill Crossing,old mill crossing,1078,member,1970,0.00
103153,2025-04-30 12:08:22,2025-04-30 12:31:02,Merchant Hall,Central Station,1192,Casual,1987,4.45
103154,2025-04-30 12:19:42,2025-04-30 12:31:42,Lighthouse Point,Dockside Market,1198,member,1976,0.00
103155,2025-04-30 13:33:05,2025-04-30 13:47:22,Science Quad,Gasometer Park,1122,casual,1991,3.25
103156,2025-04-30 14:07:05,2025-04-30 14:35:54,Aurora & 40th,Athletics Center,1198,casual,1994,5.35
103157,2025-04-30 14:23:53,2025-04-30 14:38:27,Birchwood Terrace,Maple Grove,1236,casual,,3.25
103158,2025-04-30 15:31:19,2025-04-30 16:18:33,Old Mill Crossing,Lighthouse Point,1051,casual,1985,8.20
103159,2025-04-30 15:31:56,2025-04-30 15:48:27,Steelworks Gate,Aurora & 22nd,1045,member,1982,0.00
103160,2025-04-30 15:45:01,2025-04-30 16:03:56,Old Town Square,King's Cross Lane,1217,casual,1965,3.85
103161,2025-04-30 16:02:00,2025-04-30 16:09:52,Steelworks Gate,Old Town Square,1206,member,1995,0.00
103162,2025-04-30 16:38:17,2025-04-30 16:51:46,University Gate,Student Commons,1140,member,1994,0.00
103163,2025-04-30 17:26:49,2025-04-30 17:35:20,Harbor East,Student Commons,1044,member,1995,0.00
103164,2025-04-30 17:36:35,2025-04-30 17:51:44,Warehouse Row,Opera House,1017,member,1971,0.00
103165,2025-04-30 17:50:39,2025-04-30 18:03:59,Pier 12,Warehouse Row,1208,casual,1993,3.10
103166,2025-04-30 17:55:48,2025-04-30 18:08:28,Old Town Square,City Hall,1096,Member,1990,0.00
103167,2025-04-30 18:00:26,2025-04-30 18:09:24,Poplar Circle,Merchant Hall,1152,member,1988,0.00
103168,2025-04-30 18:00:49,2025-04-30 18:28:22,Westfield Green,Gasometer Park,1010,member,1976,0.00
103169,2025-04-30 18:17:27,2025-04-30 18:43:36,Cedar Park Loop,Clocktower Plaza,1192,member,2000,0.00
103170,2025-04-30 18:54:23,2025-04-30 19:09:00,Clocktower Plaza,Kayak Launch,1001,member,1982,0.00
103171,2025-04-30 19:17:19,2025-04-30 19:25:32,Botanic Gardens,Pier 12,1242,member,1992,0.00
103172,2025-04-30 19:22:11,2025-04-30 20:11:43,Northgate Mall,Cobbler's Row,1085,casual,1975,8.50
103173,2025-04-30 19:30:39,2025-04-30 19:38:25,Old Town Square,Seawall Promenade,1217,member,1973,0.00
103174,2025-04-30 20:49:21,2025-04-30 20:53:43,Old Town Square,Rosemont & 5th,1175,member,1991,0.00
103175,2025-04-30 22:39:48,2025-04-30 22:47:09,Maple Grove,University Gate,1144,Member,1965,0.00
103176,2025-05-01 04:43:54,2025-05-01 04:51:45,Grand & 9th,Northgate Transit Hub,1074,member,1983,0.00
103177,2025-05-01 06:26:55,2025-05-01 06:41:16,City Hall,Maple Grove,1238,member,1982,0.00
103178,2025-05-01 06:38:16,2025-05-01 07:14:07,Harbor West,Seawall Promenade,1202,casual,1971,6.40
103179,2025-05-01 06:47:32,2025-05-01 07:00:58,Summit Ridge,Old Town Square,1199,member,1981,0.00
103180,2025-05-01 07:01:42,2025-05-01 07:25:36,Cedar Park Loop,Dockside Market,1128,casual,1978,4.60
103181,2025-05-01 08:13:25,2025-05-01 08:26:35,Central Station,Central Station,1194,Member,1997,0.00
103182,2025-05-01 08:18:29,2025-05-01 08:30:50,Northgate Transit Hub,Athletics Center,1046,member,1987,0.00
103183,2025-05-01 08:20:18,2025-05-01 08:30:53,Central Station,Observatory Hill,1168,member,1988,0.00
103184,2025-05-01 08:34:54,2025-05-01 08:41:27,Lighthouse Point,Old Town Square,1088,Member,2002,0.00
103185,2025-05-01 08:49:26,2025-05-01 09:03:28,Observatory Hill,Observatory Hill,1238,MEMBER,1978,0.00
103186,2025-05-01 08:52:52,2025-05-01 08:58:06,Seawall Promenade,Northgate Mall,1011,member,2002,0.00
103187,2025-05-01 09:05:32,2025-05-01 09:18:21,Cobbler's Row,Cobbler's Row,1057,member,1986,0.00
103188,2025-05-01 11:28:36,2025-05-01 11:37:58,Old Town Square,Observatory Hill,1158,casual,1994,2.50
103189,2025-05-01 11:53:15,2025-05-01 12:07:38,Steelworks Gate,steelworks gate,1242,casual,1997,3.25
103190,2025-05-01 11:57:49,2025-05-01 12:08:23,Student Commons,Library Mall,1163,member,1990,0.00
103191,2025-05-01 12:15:34,2025-05-01 12:25:21,Northgate Transit Hub,Old Mill Crossing,1102,member,1989,0.00
103192,2025-05-01 12:15:46,2025-05-01 13:09:02,Kayak Launch,Warehouse Row,1085,casual,1998,9.10
103193,2025-05-01 13:00:38,2025-05-01 13:30:22,Science Quad,Science Quad,1185,member,1996,0.00
103194,2025-05-01 13:14:03,2025-05-01 13:50:27,Student Commons,Gasometer Park,1204,member,1997,0.00
103195,2025-05-01 13:48:32,2025-05-01 14:03:14,Central Station,Central Station,1027,member,2001,0.00
103196,2025-05-01 14:59:56,2025-05-01 17:01:06,Cobbler's Row,Old Town Square,1216,casual,1994,19.30
103197,2025-05-01 15:57:49,2025-05-01 16:08:19,Botanic Gardens,Botanic Gardens,1213,casual,1983,2.65
103198,2025-05-01 17:01:19,2025-05-01 17:15:08,University Gate,Northgate Transit Hub,1150,member,1962,0.00
103199,2025-05-01 17:01:33,2025-05-01 17:16:15,Old Town Square,Hillcrest Point,1124,member,1998,0.00
103200,2025-05-01 17:05:33,2025-05-01 17:10:54,Poplar Circle,Gasometer Park,1108,member,1989,0.00
103201,2025-05-01 17:43:06,2025-05-01 18:02:07,City Hall,Cedar Park Loop,1237,member,1966,0.00
103202,2025-05-01 18:02:23,2025-05-01 18:06:14, Guildhall Steps,Aurora & 22nd,1206,member,2002,0.00
103203,2025-05-01 18:13:20,2025-05-01 18:25:29,Old Mill Crossing,Floodgate Road,1041,member,1993,0.00
103204,2025-05-01 18:17:02,2025-05-01 18:40:00,Harbor East,Willow Bend,1242,member,1993,0.00
103205,2025-05-01 18:27:01,2025-05-01 18:35:17,Old Town Square,Old Town Square,1189,member,1996,0.00
103206,2025-05-01 18:30:18,2025-05-01 18:48:59,Dockside Market,Pier 12,1174,member,1973,0.00
103207,2025-05-01 18:30:39,2025-05-01 18:43:47,Athletics Center,University Gate,1235,Member,1991,0.00
103208,2025-05-01 18:57:45,2025-05-01 19:20:51,Athletics Center,Marina Green,1107,casual,1980,4.60
103209,2025-05-01 18:58:34,2025-05-01 19:09:45,Cedar Park Loop,Gasometer Park,1119,member,1994,0.00
103210,2025-05-01 19:05:25,2025-05-01 19:15:27,Gasometer Park,Gasometer Park,1110,member,1962,0.00
103211,2025-05-01 19:12:10,2025-05-01 19:31:49,Student Commons,Student Commons,1090,Casual,2000,4.00
103212,2025-05-01 19:45:03,2025-05-01 19:57:47,Library Mall,Library Mall,1158,member,1963,0.00
103213,2025-05-01 20:19:37,2025-05-01 20:32:07,Harbor East,Old Town Square,1236,member,1997,0.00
103214,2025-05-01 20:23:35,2025-05-01 20:55:31,Student Commons,Warehouse Row,1010,casual,1986,5.80
103215,2025-05-01 21:00:25,2025-05-01 21:05:12,Old Town Square,Botanic Gardens,1209,member,1989,0.00
103216,2025-05-01 21:21:43,2025-05-01 22:30:25,Aurora & 40th,Observatory Hill,1184,casual,1982,11.35
103217,2025-05-01 23:06:28,2025-05-01 23:23:28,Old Town Square,Lighthouse Point,1225,member,1984,0.00
103218,2025-05-01 23:25:19,2025-05-01 23:31:36,Central Station,Harbor East,1180,member,1973,0.00
103219,2025-05-02 00:33:04,2025-05-02 01:21:22,Central Station,Harbor East,1065,casual,1993,8.35
103220,2025-05-02 01:04:49,2025-05-02 01:24:48,Pier 12,Pier 12,1136,member,1970,0.00
103221,2025-05-02 07:02:03,2025-05-02 07:23:32,Meridian Tower,Meridian Tower,1024,Casual,2002,4.30
103222,2025-05-02 07:20:24,2025-05-02 07:28:32,Student Commons,Northgate Mall,1146,member,1975,0.00
103223,2025-05-02 07:25:52,2025-05-02 07:34:57,Seawall Promenade,University Gate,1013,member,1990,0.00
103224,2025-05-02 07:33:27,2025-05-02 07:40:51,Old Town Square,Central Station,1092,member,1997,0.00
103225,2025-05-02 07:37:52,2025-05-02 07:52:11,City Hall,City Hall,1034,casual,,3.25
103226,2025-05-02 07:50:33,2025-05-02 07:56:12,Aurora & 22nd,Gasometer Park,1049,member,2000,0.00
103227,2025-05-02 08:07:07,2025-05-02 08:21:18,Harbor East,Observatory Hill,1225,member,1965,0.00
103228,2025-05-02 08:49:57,2025-05-02 08:57:59,Student Commons,Old Town Square,1242,member,1994,0.00
103229,2025-05-02 09:02:40,2025-05-02 09:16:53,Student Commons,FERRY LANDING,1070,casual,1973,3.25
103230,2025-05-02 09:13:27,2025-05-02 09:31:10,Student Commons,Steelworks Gate,1217,member,1981,0.00
103230,2025-05-02 09:13:27,2025-05-02 09:31:10,Student Commons,Steelworks Gate,1217,member,1981,0.00
103231,2025-05-02 09:19:03,2025-05-02 09:27:01,Central Station,Gasometer Park,1170,member,1963,0.00
103232,2025-05-02 09:38:51,2025-05-02 09:46:03,Summit Ridge,Athletics Center,1044,member,1976,0.00
103233,2025-05-02 09:48:07,2025-05-02 09:53:42,Summit Ridge,Student Commons,1158,member,1997,0.00
103234,2025-05-02 09:52:03,2025-05-02 10:00:43,Harbor East,Grand & 9th,1059,member,1998,0.00
103235,2025-05-02 09:54:25,2025-05-02 10:01:57,Opera House,Marina Green,1235,Member,1973,0.00
103236,2025-05-02 11:47:06,2025-05-02 11:53:25,University Gate,Summit Ridge,1192,member,1996,0.00
103237,2025-05-02 12:31:04,2025-05-02 12:45:32,Tannery Yard,Northgate Transit Hub,1002,casual,1994,3.25
103238,2025-05-02 13:25:43,2025-05-02 13:34:46,Riverside Walk,Maple Grove,1087,casual,1993,2.50
103239,2025-05-02 13:25:56,2025-05-02 13:34:26,Grand & 9th,Grand & 9th,1001,member,2003,0.00
103240,2025-05-02 14:07:28,2025-05-02 14:19:22,Meridian Tower,Kayak Launch,1011,member,1993,0.00
103241,2025-05-02 14:15:13,2025-05-02 14:22:55,Student Commons,Harbor East,1168,casual,1981,2.20
103242,2025-05-02 14:30:29,2025-05-02 14:36:03,Cedar Park Loop,Central Station,1165,member,1991,0.00
103243,2025-05-02 14:41:00,2025-05-02 14:49:05,Athletics Center,Northgate Transit Hub,1006,member,1979,0.00
103244,2025-05-02 15:01:22,2025-05-02 15:51:06,City Hall,Student Commons,1125,casual,2004,8.50
103245,2025-05-02 15:02:43,2025-05-02 15:27:11,Kayak Launch,Old Mill Crossing,1001,member,1980,0.00
103246,2025-05-02 15:06:08,2025-05-02 16:26:28,Gasometer Park,Cobbler's Row,1235,casual,2002,13.15
103247,2025-05-02 15:37:57,2025-05-02 15:50:42,Marina Green,Westfield Green,1060,member,1983,0.00
103248,2025-05-02 15:44:09,2025-05-02 15:56:05,Athletics Center,Harbor East,1228,Member,1988,0.00
103249,2025-05-02 15:47:39,2025-05-02 16:03:22,Union Plaza,Maple Grove,1058,casual,1993,3.40
103250,2025-05-02 16:28:33,2025-05-02 16:46:09,Gasometer Park,Steelworks Gate,1158,casual,2000,3.70
103251,2025-05-02 16:44:42,2025-05-02 16:52:55,King's Cross Lane,Grand & 9th,1233,member,1992,0.00
103252,2025-05-02 17:10:46,2025-05-02 17:31:57,Lighthouse Point,Lighthouse Point,1101,casual,1985,4.30
103253,2025-05-02 17:14:29,2025-05-02 18:03:33,Warehouse Row,Old Town Square,1222,casual,1983,8.50
103254,2025-05-02 17:30:51,2025-05-02 18:03:49,Old Mill Crossing,Old Mill Crossing,1221,Casual,1998,5.95
103255,2025-05-02 17:34:06,2025-05-02 18:20:53,Seawall Promenade,Seawall Promenade,1011,casual,1984,8.05
103256,2025-05-02 17:44:15,2025-05-02 17:50:44,Old Town Square,Aurora & 22nd,1063,member,1996,0.00
103257,2025-05-02 18:01:47,2025-05-02 18:13:12,Warehouse Row,Maple Grove,1012,member,1994,0.00
103258,2025-05-02 18:06:24,2025-05-02 18:14:20,Gasometer Park,Gasometer Park,1087,member,1996,0.00
103259,2025-05-02 18:31:28,2025-05-02 18:44:20,University Gate,Meridian Tower,1157,member,1971,0.00
103260,2025-05-02 18:33:50,2025-05-02 19:03:29,Opera House,Central Station,1084,casual,1996,5.50
103261,2025-05-02 18:35:52,2025-05-02 18:59:12,Harbor East,Old Town Square,1088,member,1967,0.00
103262,2025-05-02 19:21:34,2025-05-02 19:50:10,Kayak Launch,Kayak Launch,1012,MEMBER,1967,0.00
103263,2025-05-02 19:28:52,2025-05-02 19:36:39,Harbor East,Gasometer Park,1190,Member,,0.00
103264,2025-05-02 20:14:10,2025-05-02 20:21:00,Steelworks Gate,Northgate Mall,1062,member,1992,0.00
103265,2025-05-02 21:36:06,2025-05-02 21:49:10,Old Town Square,Library Mall,1150,member,1997,0.00
103265,2025-05-02 21:36:06,2025-05-02 21:49:10,Old Town Square,Library Mall,1150,member,1997,0.00
103266,2025-05-02 21:46:47,2025-05-02 21:59:31,Kayak Launch,Kayak Launch,1211,member,1983,0.00
103267,2025-05-02 21:48:05,2025-05-02 22:09:56,Campus North,City Hall,1148,casual,1994,4.30
103268,2025-05-03 00:29:42,2025-05-03 00:33:16,Foundry District,Foundry District,1005,member,1957,0.00
103269,2025-05-03 00:35:18,2025-05-03 00:46:49,Summit Ridge,Kayak Launch,1206,member,1988,0.00
103270,2025-05-03 01:42:07,2025-05-03 02:12:56,Steelworks Gate,Northgate Transit Hub,1212,casual,1972,5.65
103271,2025-05-03 02:58:53,2025-05-03 03:27:24,Merchant Hall,Merchant Hall,1065,member,1990,0.00
103272,2025-05-03 05:05:00,2025-05-03 05:15:04,Guildhall Steps,Student Commons,1014,member,,0.00
103273,2025-05-03 07:52:00,2025-05-03 08:13:00,Old Mill Crossing,Old Town Square,1112,casual,1985,4.15
103274,2025-05-03 08:39:57,2025-05-03 08:54:02,Guildhall Steps,Old Town Square,1247,casual,1976,3.25
103275,2025-05-03 08:51:39,2025-05-03 09:19:47,Opera House,Sunset Boulevard,1208,member,1974,0.00
103276,2025-05-03 09:00:43,2025-05-03 09:15:41,Botanic Gardens,Pier 12,1152,member,2003,0.00
103277,2025-05-03 09:14:30,2025-05-03 09:23:06,Kayak Launch,Sunset Boulevard,1003,member,1989,0.00
103278,2025-05-03 09:22:52,2025-05-03 09:32:46,Tramline Depot,Tramline Depot,1204,member,1984,0.00
103279,2025-05-03 09:40:54,2025-05-03 10:43:30,Central Station,Central Station,1086,Casual,1984,10.45
103280,2025-05-03 09:59:19,2025-05-03 10:10:16,Kayak Launch,Northgate Mall,1204,member,1992,0.00
103281,2025-05-03 10:20:27,2025-05-03 10:41:24,Cedar Park Loop,Central Station,1208,casual,1975,4.15
103282,2025-05-03 10:21:47,2025-05-03 10:40:13,City Hall,Kayak Launch,1093,casual,1991,3.85
103283,2025-05-03 10:36:16,2025-05-03 10:55:47,Floodgate Road,Marina Green,1179,casual,1993,4.00
103284,2025-05-03 11:19:42,2025-05-03 11:32:39,Student Commons,Library Mall,1135,casual,1987,2.95
103285,2025-05-03 11:23:54,2025-05-03 11:32:48,Student Commons,Grand & 9th,1211,Casual,1973,2.35
103286,2025-05-03 11:32:19,2025-05-03 11:44:39,northgate transit hub,City Hall,1119,casual,1984,2.95
103287,2025-05-03 11:34:55,2025-05-03 11:50:58,Steelworks Gate, Dockside Market,1152,casual,1975,3.55
103287,2025-05-03 11:34:55,2025-05-03 11:50:58,Steelworks Gate, Dockside Market,1152,casual,1975,3.55
103288,2025-05-03 11:35:10,2025-05-03 11:58:11,Campus North,Northgate Transit Hub,1001,casual,1986,4.60
103289,2025-05-03 11:41:12,2025-05-03 12:29:37,Warehouse Row,Meridian Tower,1243,casual,1991,8.35
103290,2025-05-03 11:56:44,2025-05-03 12:33:30,Kayak Launch,athletics center,1004,member,1993,0.00
103291,2025-05-03 12:18:19,2025-05-03 12:26:01,Student Commons,Marina Green,1012,member,1991,0.00
103292,2025-05-03 12:34:45,2025-05-03 12:43:52,University Gate,Central Station,1065,member,1984,0.00
103293,2025-05-03 12:35:52,2025-05-03 12:48:31,Old Town Square,student commons,1051,casual,,2.95
103294,2025-05-03 12:42:57,2025-05-03 12:54:56,Seawall Promenade,Seawall Promenade,1040,member,1968,0.00
103295,2025-05-03 13:06:04,2025-05-03 13:18:32,Athletics Center,Old Town Square,1108,casual,1991,2.95
103296,2025-05-03 13:08:06,2025-05-03 13:26:56,Campus North,Aurora & 22nd,1044,Casual,1988,3.85
103297,2025-05-03 13:28:51,2025-05-03 13:44:34,Science Quad,Old Town Square,1052,casual,1979,3.40
103298,2025-05-03 13:31:48,2025-05-03 13:45:50,Pier 12,Tannery Yard,1124,casual,1990,3.25
103299,2025-05-03 13:45:57,2025-05-03 13:51:59,Merchant Hall,Willow Bend,1001,member,1986,0.00
103300,2025-05-03 13:47:31,2025-05-03 14:13:50,Student Commons,Library Mall,1130,casual,1968,5.05
103301,2025-05-03 13:48:48,2025-05-03 14:09:10,Student Commons,Cathedral Gate,1206,Casual,1990,4.15
103302,2025-05-03 13:55:48,2025-05-03 14:18:00,Seawall Promenade,Athletics Center,1201,member,1965,0.00
103303,2025-05-03 14:02:52,2025-05-03 14:17:12,Cedar Park Loop,Central Station,1240,member,1990,0.00
103304,2025-05-03 14:10:47,2025-05-03 14:38:23,Sunset Boulevard,Gasometer Park,1233,casual,1985,5.20
103305,2025-05-03 15:01:16,2025-05-03 15:12:54,Student Commons,Central Station,1244,member,1989,0.00
103306,2025-05-03 15:11:55,2025-05-03 15:22:19,Northgate Mall,Northgate Mall,1241,casual,1966,2.65
